date,store_id,store_name,region,sku,product_name,category,quantity_sold,revenue,unit_price,is_promo,event_name,event_type,season
2025-03-18,STORE-005,5,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,37,185.0,5,0,,,Spring
2025-03-18,STORE-005,5,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,26,390.0,15,0,,,Spring
2025-03-18,STORE-005,5,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,41,0.0,0,0,,,Spring
2025-03-18,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,38,380.0,10,0,,,Spring
2025-03-18,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,5,3245.0,649,1,Ramadan 2025,religious,Spring
2025-03-18,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,6,1794.0,299,1,Ramadan 2025,religious,Spring
2025-03-18,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,6,3294.0,549,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,19,1691.0,89,0,,,Spring
2025-03-19,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,13,507.0,39,0,,,Spring
2025-03-19,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,27,3483.0,129,0,,,Spring
2025-03-19,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,16,304.0,19,0,,,Spring
2025-03-19,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,7,203.0,29,0,,,Spring
2025-03-19,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,16,3984.0,249,0,,,Spring
2025-03-19,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,16,1584.0,99,0,,,Spring
2025-03-19,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,12,948.0,79,0,,,Spring
2025-03-19,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,0,0.0,149,0,,,Spring
2025-03-19,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,13,2587.0,199,0,,,Spring
2025-03-19,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,10,1490.0,149,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,13,12987.0,999,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,19,9481.0,499,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,16,14384.0,899,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,15,8985.0,599,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,258,6450.0,25,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,346,3460.0,10,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,274,5480.0,20,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,311,3732.0,12,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,12,1068.0,89,0,,,Spring
2025-03-19,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,5,645.0,129,0,,,Spring
2025-03-19,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,16,4784.0,299,1,,,Spring
2025-03-19,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,12,5388.0,449,0,,,Spring
2025-03-19,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,22,110.0,5,0,,,Spring
2025-03-19,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,27,405.0,15,0,,,Spring
2025-03-19,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,36,0.0,0,0,,,Spring
2025-03-19,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,35,350.0,10,0,,,Spring
2025-03-19,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,5,3245.0,649,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,7,2093.0,299,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,4,2196.0,549,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,18,1602.0,89,0,,,Spring
2025-03-19,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,11,429.0,39,0,,,Spring
2025-03-19,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,18,2322.0,129,0,,,Spring
2025-03-19,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,17,323.0,19,0,,,Spring
2025-03-19,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,41,1189.0,29,1,,,Spring
2025-03-19,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,23,5727.0,249,0,,,Spring
2025-03-19,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,18,1782.0,99,0,,,Spring
2025-03-19,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,16,1264.0,79,0,,,Spring
2025-03-19,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,11,1639.0,149,0,,,Spring
2025-03-19,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,12,2388.0,199,0,,,Spring
2025-03-19,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,12,1788.0,149,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,12,11988.0,999,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,10,4990.0,499,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,11,9889.0,899,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,14,8386.0,599,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,RCH-INT-050,Internet Package 50GB,Recharges,385,9625.0,25,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,325,3250.0,10,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,360,7200.0,20,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,352,4224.0,12,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,RTR-4G-001,4G Home Router Basic,Routers,8,712.0,89,0,,,Spring
2025-03-19,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,7,903.0,129,0,,,Spring
2025-03-19,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,9,2691.0,299,0,,,Spring
2025-03-19,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,12,5388.0,449,0,,,Spring
2025-03-19,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,37,185.0,5,0,,,Spring
2025-03-19,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,30,450.0,15,0,,,Spring
2025-03-19,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,21,0.0,0,0,,,Spring
2025-03-19,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,34,340.0,10,0,,,Spring
2025-03-19,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,7,4543.0,649,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,10,2990.0,299,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,2,1098.0,549,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,15,1335.0,89,0,,,Spring
2025-03-19,STORE-003,3,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,15,585.0,39,0,,,Spring
2025-03-19,STORE-003,3,North,ACC-CAM-001,Outdoor Security Camera,Accessories,21,2709.0,129,0,,,Spring
2025-03-19,STORE-003,3,North,ACC-CAS-001,Phone Case Premium,Accessories,15,285.0,19,0,,,Spring
2025-03-19,STORE-003,3,North,ACC-CHG-001,Fast Charger 65W,Accessories,17,493.0,29,0,,,Spring
2025-03-19,STORE-003,3,North,ACC-WAT-001,Smartwatch Pro,Accessories,11,2739.0,249,0,,,Spring
2025-03-19,STORE-003,3,North,ACC-WAT-002,Smartwatch Fitness,Accessories,9,891.0,99,0,,,Spring
2025-03-19,STORE-003,3,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,11,869.0,79,0,,,Spring
2025-03-19,STORE-003,3,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,13,1937.0,149,0,,,Spring
2025-03-19,STORE-003,3,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,14,2786.0,199,0,,,Spring
2025-03-19,STORE-003,3,North,PHN-BUD-001,Budget Phone 4G,Smartphones,10,1490.0,149,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,PHN-IPH-15,iPhone 15,Smartphones,9,8991.0,999,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,PHN-OPP-F5,Oppo Find X5,Smartphones,7,3493.0,499,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,7,6293.0,899,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,12,7188.0,599,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,RCH-INT-050,Internet Package 50GB,Recharges,374,9350.0,25,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,310,3100.0,10,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,310,6200.0,20,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,310,3720.0,12,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,RTR-4G-001,4G Home Router Basic,Routers,9,801.0,89,0,,,Spring
2025-03-19,STORE-003,3,North,RTR-4G-002,4G Router Pro,Routers,6,774.0,129,0,,,Spring
2025-03-19,STORE-003,3,North,RTR-5G-001,5G Router Premium,Routers,13,3887.0,299,0,,,Spring
2025-03-19,STORE-003,3,North,RTR-5G-002,5G Router Enterprise,Routers,4,1796.0,449,0,,,Spring
2025-03-19,STORE-003,3,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,16,80.0,5,0,,,Spring
2025-03-19,STORE-003,3,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,30,450.0,15,0,,,Spring
2025-03-19,STORE-003,3,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,22,0.0,0,0,,,Spring
2025-03-19,STORE-003,3,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,10,100.0,10,0,,,Spring
2025-03-19,STORE-003,3,North,TAB-IPD-AIR,iPad Air,Tablets,5,3245.0,649,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,7,2093.0,299,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-003,3,North,TAB-SAM-S9,Samsung Tab S9,Tablets,6,3294.0,549,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,6,534.0,89,0,,,Spring
2025-03-19,STORE-004,4,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,24,936.0,39,0,,,Spring
2025-03-19,STORE-004,4,North,ACC-CAM-001,Outdoor Security Camera,Accessories,22,2838.0,129,0,,,Spring
2025-03-19,STORE-004,4,North,ACC-CAS-001,Phone Case Premium,Accessories,16,304.0,19,0,,,Spring
2025-03-19,STORE-004,4,North,ACC-CHG-001,Fast Charger 65W,Accessories,8,232.0,29,0,,,Spring
2025-03-19,STORE-004,4,North,ACC-WAT-001,Smartwatch Pro,Accessories,19,4731.0,249,0,,,Spring
2025-03-19,STORE-004,4,North,ACC-WAT-002,Smartwatch Fitness,Accessories,18,1782.0,99,0,,,Spring
2025-03-19,STORE-004,4,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,6,474.0,79,0,,,Spring
2025-03-19,STORE-004,4,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,10,1490.0,149,0,,,Spring
2025-03-19,STORE-004,4,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,13,2587.0,199,0,,,Spring
2025-03-19,STORE-004,4,North,PHN-BUD-001,Budget Phone 4G,Smartphones,14,2086.0,149,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,PHN-IPH-15,iPhone 15,Smartphones,8,7992.0,999,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,PHN-OPP-F5,Oppo Find X5,Smartphones,11,5489.0,499,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,8,7192.0,899,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,9,5391.0,599,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,RCH-INT-050,Internet Package 50GB,Recharges,349,8725.0,25,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,308,3080.0,10,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,329,6580.0,20,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,385,4620.0,12,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,RTR-4G-001,4G Home Router Basic,Routers,8,712.0,89,0,,,Spring
2025-03-19,STORE-004,4,North,RTR-4G-002,4G Router Pro,Routers,17,2193.0,129,0,,,Spring
2025-03-19,STORE-004,4,North,RTR-5G-001,5G Router Premium,Routers,10,2990.0,299,0,,,Spring
2025-03-19,STORE-004,4,North,RTR-5G-002,5G Router Enterprise,Routers,10,4490.0,449,0,,,Spring
2025-03-19,STORE-004,4,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,44,220.0,5,0,,,Spring
2025-03-19,STORE-004,4,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,29,435.0,15,0,,,Spring
2025-03-19,STORE-004,4,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,25,0.0,0,0,,,Spring
2025-03-19,STORE-004,4,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,27,270.0,10,0,,,Spring
2025-03-19,STORE-004,4,North,TAB-IPD-AIR,iPad Air,Tablets,1,649.0,649,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,5,1495.0,299,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-004,4,North,TAB-SAM-S9,Samsung Tab S9,Tablets,12,6588.0,549,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,19,1691.0,89,0,,,Spring
2025-03-19,STORE-005,5,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,7,273.0,39,0,,,Spring
2025-03-19,STORE-005,5,North,ACC-CAM-001,Outdoor Security Camera,Accessories,18,2322.0,129,0,,,Spring
2025-03-19,STORE-005,5,North,ACC-CAS-001,Phone Case Premium,Accessories,19,361.0,19,0,,,Spring
2025-03-19,STORE-005,5,North,ACC-CHG-001,Fast Charger 65W,Accessories,14,406.0,29,0,,,Spring
2025-03-19,STORE-005,5,North,ACC-WAT-001,Smartwatch Pro,Accessories,15,3735.0,249,0,,,Spring
2025-03-19,STORE-005,5,North,ACC-WAT-002,Smartwatch Fitness,Accessories,37,3663.0,99,1,,,Spring
2025-03-19,STORE-005,5,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,12,948.0,79,0,,,Spring
2025-03-19,STORE-005,5,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,12,1788.0,149,0,,,Spring
2025-03-19,STORE-005,5,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,10,1990.0,199,0,,,Spring
2025-03-19,STORE-005,5,North,PHN-BUD-001,Budget Phone 4G,Smartphones,15,2235.0,149,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,PHN-IPH-15,iPhone 15,Smartphones,6,5994.0,999,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,PHN-OPP-F5,Oppo Find X5,Smartphones,12,5988.0,499,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,13,11687.0,899,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,7,4193.0,599,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,RCH-INT-050,Internet Package 50GB,Recharges,245,6125.0,25,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,311,3110.0,10,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,310,6200.0,20,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,303,3636.0,12,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,RTR-4G-001,4G Home Router Basic,Routers,8,712.0,89,0,,,Spring
2025-03-19,STORE-005,5,North,RTR-4G-002,4G Router Pro,Routers,10,1290.0,129,0,,,Spring
2025-03-19,STORE-005,5,North,RTR-5G-001,5G Router Premium,Routers,7,2093.0,299,0,,,Spring
2025-03-19,STORE-005,5,North,RTR-5G-002,5G Router Enterprise,Routers,12,5388.0,449,0,,,Spring
2025-03-19,STORE-005,5,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,34,170.0,5,0,,,Spring
2025-03-19,STORE-005,5,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,97,1455.0,15,1,,,Spring
2025-03-19,STORE-005,5,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,29,0.0,0,0,,,Spring
2025-03-19,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,21,210.0,10,0,,,Spring
2025-03-19,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,8,5192.0,649,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,6,1794.0,299,1,Ramadan 2025,religious,Spring
2025-03-19,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,7,3843.0,549,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,15,1335.0,89,0,,,Spring
2025-03-20,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,12,468.0,39,0,,,Spring
2025-03-20,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,17,2193.0,129,0,,,Spring
2025-03-20,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,16,304.0,19,0,,,Spring
2025-03-20,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,18,522.0,29,0,,,Spring
2025-03-20,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,29,7221.0,249,0,,,Spring
2025-03-20,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,16,1584.0,99,0,,,Spring
2025-03-20,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,17,1343.0,79,0,,,Spring
2025-03-20,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,16,2384.0,149,0,,,Spring
2025-03-20,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,16,3184.0,199,0,,,Spring
2025-03-20,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,2,298.0,149,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,6,5994.0,999,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,10,4990.0,499,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,7,6293.0,899,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,2,1198.0,599,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,405,10125.0,25,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,228,2280.0,10,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,288,5760.0,20,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,399,4788.0,12,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,15,1335.0,89,0,,,Spring
2025-03-20,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,14,1806.0,129,0,,,Spring
2025-03-20,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,7,2093.0,299,0,,,Spring
2025-03-20,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,12,5388.0,449,0,,,Spring
2025-03-20,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,15,75.0,5,0,,,Spring
2025-03-20,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,27,405.0,15,0,,,Spring
2025-03-20,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,38,0.0,0,0,,,Spring
2025-03-20,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,33,330.0,10,0,,,Spring
2025-03-20,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,17,11033.0,649,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,5,1495.0,299,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,8,4392.0,549,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,11,979.0,89,0,,,Spring
2025-03-20,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,19,741.0,39,0,,,Spring
2025-03-20,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,13,1677.0,129,0,,,Spring
2025-03-20,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,17,323.0,19,0,,,Spring
2025-03-20,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,19,551.0,29,0,,,Spring
2025-03-20,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,7,1743.0,249,0,,,Spring
2025-03-20,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,17,1683.0,99,0,,,Spring
2025-03-20,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,17,1343.0,79,0,,,Spring
2025-03-20,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,14,2086.0,149,0,,,Spring
2025-03-20,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,12,2388.0,199,0,,,Spring
2025-03-20,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,11,1639.0,149,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,15,14985.0,999,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,9,4491.0,499,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,8,7192.0,899,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,8,4792.0,599,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,RCH-INT-050,Internet Package 50GB,Recharges,395,9875.0,25,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,315,3150.0,10,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,405,8100.0,20,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,261,3132.0,12,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,RTR-4G-001,4G Home Router Basic,Routers,9,801.0,89,0,,,Spring
2025-03-20,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,13,1677.0,129,0,,,Spring
2025-03-20,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,6,1794.0,299,0,,,Spring
2025-03-20,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,12,5388.0,449,0,,,Spring
2025-03-20,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,21,105.0,5,0,,,Spring
2025-03-20,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,28,420.0,15,0,,,Spring
2025-03-20,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,34,0.0,0,0,,,Spring
2025-03-20,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,30,300.0,10,0,,,Spring
2025-03-20,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,8,5192.0,649,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,9,2691.0,299,1,Ramadan 2025,religious,Spring
2025-03-20,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,8,4392.0,549,1,Ramadan 2025,religious,Spring
