date,store_id,store_name,region,sku,product_name,category,stock_level,is_stockout
2025-01-17,STORE-005,5,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,3862,0
2025-01-17,STORE-005,5,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,5056,0
2025-01-17,STORE-005,5,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,2839,0
2025-01-17,STORE-005,5,North,RTR-4G-001,4G Home Router Basic,Routers,377,0
2025-01-17,STORE-005,5,North,RTR-4G-002,4G Router Pro,Routers,314,0
2025-01-17,STORE-005,5,North,RTR-5G-001,5G Router Premium,Routers,333,0
2025-01-17,STORE-005,5,North,RTR-5G-002,5G Router Enterprise,Routers,368,0
2025-01-17,STORE-005,5,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,362,0
2025-01-17,STORE-005,5,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,661,0
2025-01-17,STORE-005,5,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,762,0
2025-01-17,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,681,0
2025-01-17,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,180,0
2025-01-17,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,137,0
2025-01-17,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,128,0
2025-01-18,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,243,0
2025-01-18,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,204,0
2025-01-18,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,338,0
2025-01-18,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,175,0
2025-01-18,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,565,0
2025-01-18,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,588,0
2025-01-18,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,479,0
2025-01-18,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,76,0
2025-01-18,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,327,0
2025-01-18,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,416,0
2025-01-18,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,176,0
2025-01-18,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,256,0
2025-01-18,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,160,0
2025-01-18,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,240,0
2025-01-18,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,72,0
2025-01-18,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,3815,0
2025-01-18,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4387,0
2025-01-18,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,1343,0
2025-01-18,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4841,0
2025-01-18,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,221,0
2025-01-18,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,165,0
2025-01-18,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,203,0
2025-01-18,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,219,0
2025-01-18,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,143,0
2025-01-18,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,306,0
2025-01-18,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,682,0
2025-01-18,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,370,0
2025-01-18,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,182,0
2025-01-18,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,82,0
2025-01-18,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,103,0
2025-01-18,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,591,0
2025-01-18,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,21,0
2025-01-18,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,681,0
2025-01-18,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,366,0
2025-01-18,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,200,0
2025-01-18,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,603,0
2025-01-18,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,449,0
2025-01-18,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,95,0
2025-01-18,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,270,0
2025-01-18,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,325,0
2025-01-18,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,205,0
2025-01-18,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,303,0
2025-01-18,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,253,0
2025-01-18,STORE-002,2,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,287,0
2025-01-18,STORE-002,2,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,191,0
2025-01-18,STORE-002,2,North,RCH-INT-050,Internet Package 50GB,Recharges,2713,0
2025-01-18,STORE-002,2,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,1718,0
2025-01-18,STORE-002,2,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,2082,0
2025-01-18,STORE-002,2,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4151,0
2025-01-18,STORE-002,2,North,RTR-4G-001,4G Home Router Basic,Routers,294,0
2025-01-18,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,275,0
2025-01-18,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,295,0
2025-01-18,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,333,0
2025-01-18,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,180,0
2025-01-18,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,748,0
2025-01-18,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,545,0
2025-01-18,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,191,0
2025-01-18,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,174,0
2025-01-18,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,132,0
2025-01-18,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,152,0
2025-01-18,STORE-003,3,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,522,0
2025-01-18,STORE-003,3,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,405,0
2025-01-18,STORE-003,3,North,ACC-CAM-001,Outdoor Security Camera,Accessories,385,0
2025-01-18,STORE-003,3,North,ACC-CAS-001,Phone Case Premium,Accessories,453,0
2025-01-18,STORE-003,3,North,ACC-CHG-001,Fast Charger 65W,Accessories,479,0
2025-01-18,STORE-003,3,North,ACC-WAT-001,Smartwatch Pro,Accessories,777,0
2025-01-18,STORE-003,3,North,ACC-WAT-002,Smartwatch Fitness,Accessories,508,0
2025-01-18,STORE-003,3,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,312,0
2025-01-18,STORE-003,3,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,280,0
2025-01-18,STORE-003,3,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,327,0
2025-01-18,STORE-003,3,North,PHN-BUD-001,Budget Phone 4G,Smartphones,113,0
2025-01-18,STORE-003,3,North,PHN-IPH-15,iPhone 15,Smartphones,200,0
2025-01-18,STORE-003,3,North,PHN-OPP-F5,Oppo Find X5,Smartphones,227,0
2025-01-18,STORE-003,3,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,252,0
2025-01-18,STORE-003,3,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,257,0
2025-01-18,STORE-003,3,North,RCH-INT-050,Internet Package 50GB,Recharges,4487,0
2025-01-18,STORE-003,3,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4805,0
2025-01-18,STORE-003,3,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,2141,0
2025-01-18,STORE-003,3,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4502,0
2025-01-18,STORE-003,3,North,RTR-4G-001,4G Home Router Basic,Routers,179,0
2025-01-18,STORE-003,3,North,RTR-4G-002,4G Router Pro,Routers,264,0
2025-01-18,STORE-003,3,North,RTR-5G-001,5G Router Premium,Routers,419,0
2025-01-18,STORE-003,3,North,RTR-5G-002,5G Router Enterprise,Routers,255,0
2025-01-18,STORE-003,3,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,487,0
2025-01-18,STORE-003,3,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,681,0
2025-01-18,STORE-003,3,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,854,0
2025-01-18,STORE-003,3,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,569,0
2025-01-18,STORE-003,3,North,TAB-IPD-AIR,iPad Air,Tablets,104,0
2025-01-18,STORE-003,3,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,85,0
2025-01-18,STORE-003,3,North,TAB-SAM-S9,Samsung Tab S9,Tablets,124,0
2025-01-18,STORE-004,4,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,365,0
2025-01-18,STORE-004,4,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,404,0
2025-01-18,STORE-004,4,North,ACC-CAM-001,Outdoor Security Camera,Accessories,358,0
2025-01-18,STORE-004,4,North,ACC-CAS-001,Phone Case Premium,Accessories,254,0
2025-01-18,STORE-004,4,North,ACC-CHG-001,Fast Charger 65W,Accessories,459,0
2025-01-18,STORE-004,4,North,ACC-WAT-001,Smartwatch Pro,Accessories,544,0
2025-01-18,STORE-004,4,North,ACC-WAT-002,Smartwatch Fitness,Accessories,516,0
2025-01-18,STORE-004,4,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,506,0
2025-01-18,STORE-004,4,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,205,0
2025-01-18,STORE-004,4,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,151,0
2025-01-18,STORE-004,4,North,PHN-BUD-001,Budget Phone 4G,Smartphones,187,0
2025-01-18,STORE-004,4,North,PHN-IPH-15,iPhone 15,Smartphones,208,0
2025-01-18,STORE-004,4,North,PHN-OPP-F5,Oppo Find X5,Smartphones,156,0
2025-01-18,STORE-004,4,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,188,0
2025-01-18,STORE-004,4,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,177,0
2025-01-18,STORE-004,4,North,RCH-INT-050,Internet Package 50GB,Recharges,4098,0
2025-01-18,STORE-004,4,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4891,0
2025-01-18,STORE-004,4,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,3321,0
2025-01-18,STORE-004,4,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,3295,0
2025-01-18,STORE-004,4,North,RTR-4G-001,4G Home Router Basic,Routers,155,0
2025-01-18,STORE-004,4,North,RTR-4G-002,4G Router Pro,Routers,213,0
2025-01-18,STORE-004,4,North,RTR-5G-001,5G Router Premium,Routers,387,0
2025-01-18,STORE-004,4,North,RTR-5G-002,5G Router Enterprise,Routers,315,0
2025-01-18,STORE-004,4,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,708,0
2025-01-18,STORE-004,4,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,473,0
2025-01-18,STORE-004,4,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,554,0
2025-01-18,STORE-004,4,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,643,0
2025-01-18,STORE-004,4,North,TAB-IPD-AIR,iPad Air,Tablets,150,0
2025-01-18,STORE-004,4,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,97,0
2025-01-18,STORE-004,4,North,TAB-SAM-S9,Samsung Tab S9,Tablets,89,0
2025-01-18,STORE-005,5,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,518,0
2025-01-18,STORE-005,5,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,203,0
2025-01-18,STORE-005,5,North,ACC-CAM-001,Outdoor Security Camera,Accessories,626,0
2025-01-18,STORE-005,5,North,ACC-CAS-001,Phone Case Premium,Accessories,406,0
2025-01-18,STORE-005,5,North,ACC-CHG-001,Fast Charger 65W,Accessories,489,0
2025-01-18,STORE-005,5,North,ACC-WAT-001,Smartwatch Pro,Accessories,378,0
2025-01-18,STORE-005,5,North,ACC-WAT-002,Smartwatch Fitness,Accessories,546,0
2025-01-18,STORE-005,5,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,377,0
2025-01-18,STORE-005,5,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,354,0
2025-01-18,STORE-005,5,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,243,0
2025-01-18,STORE-005,5,North,PHN-BUD-001,Budget Phone 4G,Smartphones,163,0
2025-01-18,STORE-005,5,North,PHN-IPH-15,iPhone 15,Smartphones,238,0
2025-01-18,STORE-005,5,North,PHN-OPP-F5,Oppo Find X5,Smartphones,179,0
2025-01-18,STORE-005,5,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,175,0
2025-01-18,STORE-005,5,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,224,0
2025-01-18,STORE-005,5,North,RCH-INT-050,Internet Package 50GB,Recharges,153,0
2025-01-18,STORE-005,5,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,3686,0
2025-01-18,STORE-005,5,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,4883,0
2025-01-18,STORE-005,5,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,2649,0
2025-01-18,STORE-005,5,North,RTR-4G-001,4G Home Router Basic,Routers,364,0
2025-01-18,STORE-005,5,North,RTR-4G-002,4G Router Pro,Routers,308,0
2025-01-18,STORE-005,5,North,RTR-5G-001,5G Router Premium,Routers,322,0
2025-01-18,STORE-005,5,North,RTR-5G-002,5G Router Enterprise,Routers,359,0
2025-01-18,STORE-005,5,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,336,0
2025-01-18,STORE-005,5,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,627,0
2025-01-18,STORE-005,5,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,744,0
2025-01-18,STORE-005,5,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,657,0
2025-01-18,STORE-005,5,North,TAB-IPD-AIR,iPad Air,Tablets,175,0
2025-01-18,STORE-005,5,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,135,0
2025-01-18,STORE-005,5,North,TAB-SAM-S9,Samsung Tab S9,Tablets,126,0
2025-01-19,STORE-001,1,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,225,0
2025-01-19,STORE-001,1,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,194,0
2025-01-19,STORE-001,1,North,ACC-CAM-001,Outdoor Security Camera,Accessories,315,0
2025-01-19,STORE-001,1,North,ACC-CAS-001,Phone Case Premium,Accessories,161,0
2025-01-19,STORE-001,1,North,ACC-CHG-001,Fast Charger 65W,Accessories,549,0
2025-01-19,STORE-001,1,North,ACC-WAT-001,Smartwatch Pro,Accessories,576,0
2025-01-19,STORE-001,1,North,ACC-WAT-002,Smartwatch Fitness,Accessories,460,0
2025-01-19,STORE-001,1,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,62,0
2025-01-19,STORE-001,1,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,303,0
2025-01-19,STORE-001,1,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,401,0
2025-01-19,STORE-001,1,North,PHN-BUD-001,Budget Phone 4G,Smartphones,169,0
2025-01-19,STORE-001,1,North,PHN-IPH-15,iPhone 15,Smartphones,252,0
2025-01-19,STORE-001,1,North,PHN-OPP-F5,Oppo Find X5,Smartphones,155,0
2025-01-19,STORE-001,1,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,232,0
2025-01-19,STORE-001,1,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,69,0
2025-01-19,STORE-001,1,North,RCH-INT-050,Internet Package 50GB,Recharges,3610,0
2025-01-19,STORE-001,1,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4278,0
2025-01-19,STORE-001,1,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,1160,0
2025-01-19,STORE-001,1,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4743,0
2025-01-19,STORE-001,1,North,RTR-4G-001,4G Home Router Basic,Routers,215,0
2025-01-19,STORE-001,1,North,RTR-4G-002,4G Router Pro,Routers,152,0
2025-01-19,STORE-001,1,North,RTR-5G-001,5G Router Premium,Routers,429,0
2025-01-19,STORE-001,1,North,RTR-5G-002,5G Router Enterprise,Routers,212,0
2025-01-19,STORE-001,1,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,915,0
2025-01-19,STORE-001,1,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,283,0
2025-01-19,STORE-001,1,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,652,0
2025-01-19,STORE-001,1,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,331,0
2025-01-19,STORE-001,1,North,TAB-IPD-AIR,iPad Air,Tablets,179,0
2025-01-19,STORE-001,1,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,78,0
2025-01-19,STORE-001,1,North,TAB-SAM-S9,Samsung Tab S9,Tablets,100,0
2025-01-19,STORE-002,2,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,575,0
2025-01-19,STORE-002,2,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,0,1
2025-01-19,STORE-002,2,North,ACC-CAM-001,Outdoor Security Camera,Accessories,666,0
2025-01-19,STORE-002,2,North,ACC-CAS-001,Phone Case Premium,Accessories,355,0
2025-01-19,STORE-002,2,North,ACC-CHG-001,Fast Charger 65W,Accessories,183,0
2025-01-19,STORE-002,2,North,ACC-WAT-001,Smartwatch Pro,Accessories,578,0
2025-01-19,STORE-002,2,North,ACC-WAT-002,Smartwatch Fitness,Accessories,427,0
2025-01-19,STORE-002,2,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,74,0
2025-01-19,STORE-002,2,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,260,0
2025-01-19,STORE-002,2,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,318,0
2025-01-19,STORE-002,2,North,PHN-BUD-001,Budget Phone 4G,Smartphones,201,0
2025-01-19,STORE-002,2,North,PHN-IPH-15,iPhone 15,Smartphones,299,0
2025-01-19,STORE-002,2,North,PHN-OPP-F5,Oppo Find X5,Smartphones,246,0
2025-01-19,STORE-002,2,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,282,0
2025-01-19,STORE-002,2,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,184,0
2025-01-19,STORE-002,2,North,RCH-INT-050,Internet Package 50GB,Recharges,2572,0
2025-01-19,STORE-002,2,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,1603,0
2025-01-19,STORE-002,2,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,1898,0
2025-01-19,STORE-002,2,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4014,0
2025-01-19,STORE-002,2,North,RTR-4G-001,4G Home Router Basic,Routers,282,0
2025-01-19,STORE-002,2,North,RTR-4G-002,4G Router Pro,Routers,266,0
2025-01-19,STORE-002,2,North,RTR-5G-001,5G Router Premium,Routers,286,0
2025-01-19,STORE-002,2,North,RTR-5G-002,5G Router Enterprise,Routers,327,0
2025-01-19,STORE-002,2,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,157,0
2025-01-19,STORE-002,2,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,724,0
2025-01-19,STORE-002,2,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,514,0
2025-01-19,STORE-002,2,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,165,0
2025-01-19,STORE-002,2,North,TAB-IPD-AIR,iPad Air,Tablets,168,0
2025-01-19,STORE-002,2,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,132,0
2025-01-19,STORE-002,2,North,TAB-SAM-S9,Samsung Tab S9,Tablets,148,0
2025-01-19,STORE-003,3,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,507,0
2025-01-19,STORE-003,3,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,386,0
2025-01-19,STORE-003,3,North,ACC-CAM-001,Outdoor Security Camera,Accessories,370,0
2025-01-19,STORE-003,3,North,ACC-CAS-001,Phone Case Premium,Accessories,439,0
2025-01-19,STORE-003,3,North,ACC-CHG-001,Fast Charger 65W,Accessories,461,0
2025-01-19,STORE-003,3,North,ACC-WAT-001,Smartwatch Pro,Accessories,747,0
2025-01-19,STORE-003,3,North,ACC-WAT-002,Smartwatch Fitness,Accessories,493,0
2025-01-19,STORE-003,3,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,305,0
2025-01-19,STORE-003,3,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,268,0
2025-01-19,STORE-003,3,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,313,0
2025-01-19,STORE-003,3,North,PHN-BUD-001,Budget Phone 4G,Smartphones,108,0
2025-01-19,STORE-003,3,North,PHN-IPH-15,iPhone 15,Smartphones,192,0
2025-01-19,STORE-003,3,North,PHN-OPP-F5,Oppo Find X5,Smartphones,224,0
2025-01-19,STORE-003,3,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,248,0
2025-01-19,STORE-003,3,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,253,0
2025-01-19,STORE-003,3,North,RCH-INT-050,Internet Package 50GB,Recharges,4261,0
2025-01-19,STORE-003,3,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4657,0
2025-01-19,STORE-003,3,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,1941,0
2025-01-19,STORE-003,3,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,4341,0
2025-01-19,STORE-003,3,North,RTR-4G-001,4G Home Router Basic,Routers,172,0
2025-01-19,STORE-003,3,North,RTR-4G-002,4G Router Pro,Routers,255,0
2025-01-19,STORE-003,3,North,RTR-5G-001,5G Router Premium,Routers,413,0
2025-01-19,STORE-003,3,North,RTR-5G-002,5G Router Enterprise,Routers,242,0
2025-01-19,STORE-003,3,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,451,0
2025-01-19,STORE-003,3,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,650,0
2025-01-19,STORE-003,3,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,819,0
2025-01-19,STORE-003,3,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,539,0
2025-01-19,STORE-003,3,North,TAB-IPD-AIR,iPad Air,Tablets,101,0
2025-01-19,STORE-003,3,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,83,0
2025-01-19,STORE-003,3,North,TAB-SAM-S9,Samsung Tab S9,Tablets,123,0
2025-01-19,STORE-004,4,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,354,0
2025-01-19,STORE-004,4,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,372,0
2025-01-19,STORE-004,4,North,ACC-CAM-001,Outdoor Security Camera,Accessories,336,0
2025-01-19,STORE-004,4,North,ACC-CAS-001,Phone Case Premium,Accessories,236,0
2025-01-19,STORE-004,4,North,ACC-CHG-001,Fast Charger 65W,Accessories,436,0
2025-01-19,STORE-004,4,North,ACC-WAT-001,Smartwatch Pro,Accessories,533,0
2025-01-19,STORE-004,4,North,ACC-WAT-002,Smartwatch Fitness,Accessories,495,0
2025-01-19,STORE-004,4,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,496,0
2025-01-19,STORE-004,4,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,195,0
2025-01-19,STORE-004,4,North,FBR-BOX-003,Fiber Box Gaming,Fiber Boxes,140,0
2025-01-19,STORE-004,4,North,PHN-BUD-001,Budget Phone 4G,Smartphones,182,0
2025-01-19,STORE-004,4,North,PHN-IPH-15,iPhone 15,Smartphones,205,0
2025-01-19,STORE-004,4,North,PHN-OPP-F5,Oppo Find X5,Smartphones,147,0
2025-01-19,STORE-004,4,North,PHN-SAM-S24,Samsung Galaxy S24,Smartphones,180,0
2025-01-19,STORE-004,4,North,PHN-XIA-13,Xiaomi 13 Pro,Smartphones,166,0
2025-01-19,STORE-004,4,North,RCH-INT-050,Internet Package 50GB,Recharges,3981,0
2025-01-19,STORE-004,4,North,RCH-MOB-010,Mobile Recharge 10DT,Recharges,4688,0
2025-01-19,STORE-004,4,North,RCH-MOB-020,Mobile Recharge 20DT,Recharges,3113,0
2025-01-19,STORE-004,4,North,RCH-STR-001,Monthly Streaming Subscription,Recharges,3092,0
2025-01-19,STORE-004,4,North,RTR-4G-001,4G Home Router Basic,Routers,141,0
2025-01-19,STORE-004,4,North,RTR-4G-002,4G Router Pro,Routers,207,0
2025-01-19,STORE-004,4,North,RTR-5G-001,5G Router Premium,Routers,375,0
2025-01-19,STORE-004,4,North,RTR-5G-002,5G Router Enterprise,Routers,308,0
2025-01-19,STORE-004,4,North,SIM-ESIM-001,eSIM Activation Kit,SIM Cards,678,0
2025-01-19,STORE-004,4,North,SIM-HOLI-001,Holiday SIM 10GB,SIM Cards,439,0
2025-01-19,STORE-004,4,North,SIM-POST-001,Postpaid SIM Premium,SIM Cards,520,0
2025-01-19,STORE-004,4,North,SIM-PREP-001,Prepaid SIM Starter,SIM Cards,615,0
2025-01-19,STORE-004,4,North,TAB-IPD-AIR,iPad Air,Tablets,146,0
2025-01-19,STORE-004,4,North,TAB-LEN-P11,Lenovo Tab P11,Tablets,94,0
2025-01-19,STORE-004,4,North,TAB-SAM-S9,Samsung Tab S9,Tablets,86,0
2025-01-19,STORE-005,5,North,ACC-BUD-001,Wireless Earbuds Pro,Accessories,481,0
2025-01-19,STORE-005,5,North,ACC-BUD-002,Wireless Earbuds Basic,Accessories,190,0
2025-01-19,STORE-005,5,North,ACC-CAM-001,Outdoor Security Camera,Accessories,609,0
2025-01-19,STORE-005,5,North,ACC-CAS-001,Phone Case Premium,Accessories,387,0
2025-01-19,STORE-005,5,North,ACC-CHG-001,Fast Charger 65W,Accessories,476,0
2025-01-19,STORE-005,5,North,ACC-WAT-001,Smartwatch Pro,Accessories,812,0
2025-01-19,STORE-005,5,North,ACC-WAT-002,Smartwatch Fitness,Accessories,523,0
2025-01-19,STORE-005,5,North,FBR-BOX-001,Fiber Box Standard,Fiber Boxes,366,0
2025-01-19,STORE-005,5,North,FBR-BOX-002,Fiber Box WiFi 6,Fiber Boxes,343,0
